Timestamps,Device,Message,Data
0.62,BMS,BMS_VOLTAGE,30.08266942231408
0.63,BMS,BMS_VOLTAGE,30.084002800093337
0.64,BMS,BMS_VOLTAGE,30.085336177872595
0.65,BMS,BMS_VOLTAGE,30.086669555651856
0.66,BMS,BMS_VOLTAGE,30.088002933431117
0.67,BMS,BMS_VOLTAGE,30.08933631121037
0.68,BMS,BMS_VOLTAGE,30.09066968898963
0.6900000000000001,BMS,BMS_VOLTAGE,30.092003066768893
0.7000000000000001,BMS,BMS_VOLTAGE,30.09333644454815
0.71,BMS,BMS_VOLTAGE,30.09466982232741
0.72,BMS,BMS_VOLTAGE,30.09600320010667
0.73,BMS,BMS_VOLTAGE,30.09733657788593
0.74,BMS,BMS_VOLTAGE,30.098669955665187
0.75,BMS,BMS_VOLTAGE,30.100003333444448
0.76,BMS,BMS_VOLTAGE,30.10133671122371
0.77,BMS,BMS_VOLTAGE,30.102670089002967
0.78,BMS,BMS_VOLTAGE,30.104003466782228
0.79,BMS,BMS_VOLTAGE,30.105336844561485
0.8,BMS,BMS_VOLTAGE,30.106670222340743
0.81,BMS,BMS_VOLTAGE,30.108003600120004
0.8200000000000001,BMS,BMS_VOLTAGE,30.109336977899265
0.8300000000000001,BMS,BMS_VOLTAGE,30.11067035567852
0.84,BMS,BMS_VOLTAGE,30.112003733457783
0.85,BMS,BMS_VOLTAGE,30.11333711123704
0.86,BMS,BMS_VOLTAGE,30.1146704890163
0.87,BMS,BMS_VOLTAGE,30.11600386679556
0.88,BMS,BMS_VOLTAGE,30.11733724457482
0.89,BMS,BMS_VOLTAGE,30.11867062235408
0.9,BMS,BMS_VOLTAGE,30.12000400013334
0.91,BMS,BMS_VOLTAGE,30.1213373779126
0.92,BMS,BMS_VOLTAGE,30.122670755691857
0.93,BMS,BMS_VOLTAGE,30.124004133471114
0.94,BMS,BMS_VOLTAGE,30.125337511250372
0.95,BMS,BMS_VOLTAGE,30.126670889029636
0.96,BMS,BMS_VOLTAGE,30.12800426680889
0.97,BMS,BMS_VOLTAGE,30.12933764458815
0.98,BMS,BMS_VOLTAGE,30.13067102236741
0.99,BMS,BMS_VOLTAGE,30.13200440014667
1.0,BMS,BMS_VOLTAGE,30.13333777792593
1.01,BMS,BMS_VOLTAGE,30.134671155705192
1.02,BMS,BMS_VOLTAGE,30.13600453348445
1.03,BMS,BMS_VOLTAGE,30.13733791126371
1.04,BMS,BMS_VOLTAGE,30.138671289042968
1.05,BMS,BMS_VOLTAGE,30.14000466682223
1.06,BMS,BMS_VOLTAGE,30.141338044601486
1.07,BMS,BMS_VOLTAGE,30.142671422380747
1.08,BMS,BMS_VOLTAGE,30.144004800160005
1.09,BMS,BMS_VOLTAGE,30.145338177939266
1.1,BMS,BMS_VOLTAGE,30.146671555718523
1.11,BMS,BMS_VOLTAGE,30.148004933497784
1.12,BMS,BMS_VOLTAGE,30.14933831127704
1.13,BMS,BMS_VOLTAGE,30.150671689056303
1.14,BMS,BMS_VOLTAGE,30.15200506683556
1.15,BMS,BMS_VOLTAGE,30.15333844461482
1.16,BMS,BMS_VOLTAGE,30.15467182239408
1.17,BMS,BMS_VOLTAGE,30.15600520017334
1.18,BMS,BMS_VOLTAGE,30.1573385779526
1.19,BMS,BMS_VOLTAGE,30.158671955731855
1.2,BMS,BMS_VOLTAGE,30.16000533351112
1.21,BMS,BMS_VOLTAGE,30.161338711290377
1.22,BMS,BMS_VOLTAGE,30.162672089069638
1.23,BMS,BMS_VOLTAGE,30.16400546684889
1.24,BMS,BMS_VOLTAGE,30.165338844628156
1.25,BMS,BMS_VOLTAGE,30.166672222407414
1.26,BMS,BMS_VOLTAGE,30.168005600186675
1.27,BMS,BMS_VOLTAGE,30.16933897796593
1.28,BMS,BMS_VOLTAGE,30.170672355745197
1.29,BMS,BMS_VOLTAGE,30.17200573352445
1.3,BMS,BMS_VOLTAGE,30.17333911130371
1.31,BMS,BMS_VOLTAGE,30.17467248908297
1.32,BMS,BMS_VOLTAGE,30.17600586686223
1.33,BMS,BMS_VOLTAGE,30.177339244641487
1.34,BMS,BMS_VOLTAGE,30.17867262242075
1.35,BMS,BMS_VOLTAGE,30.18000600020001
1.36,BMS,BMS_VOLTAGE,30.181339377979267
1.37,BMS,BMS_VOLTAGE,30.182672755758524
1.38,BMS,BMS_VOLTAGE,30.184006133537785
1.39,BMS,BMS_VOLTAGE,30.185339511317043
1.4,BMS,BMS_VOLTAGE,30.186672889096304
1.41,BMS,BMS_VOLTAGE,30.18800626687556
1.42,BMS,BMS_VOLTAGE,30.189339644654822
1.43,BMS,BMS_VOLTAGE,30.19067302243408
1.44,BMS,BMS_VOLTAGE,30.19200640021334
1.45,BMS,BMS_VOLTAGE,30.1933397779926
1.46,BMS,BMS_VOLTAGE,30.19467315577186
1.47,BMS,BMS_VOLTAGE,30.19600653355112
1.48,BMS,BMS_VOLTAGE,30.197339911330378
1.49,BMS,BMS_VOLTAGE,30.198673289109635
1.5,BMS,BMS_VOLTAGE,30.200006666888896
1.51,BMS,BMS_VOLTAGE,30.20134004466816
1.52,BMS,BMS_VOLTAGE,30.20267342244741
1.53,BMS,BMS_VOLTAGE,30.20400680022668
1.54,BMS,BMS_VOLTAGE,30.205340178005933
1.55,BMS,BMS_VOLTAGE,30.206673555785198
1.56,BMS,BMS_VOLTAGE,30.20800693356445
1.57,BMS,BMS_VOLTAGE,30.209340311343716
1.58,BMS,BMS_VOLTAGE,30.21067368912297
1.59,BMS,BMS_VOLTAGE,30.21200706690223
1.6,BMS,BMS_VOLTAGE,30.21334044468149
1.61,BMS,BMS_VOLTAGE,30.21467382246075
1.62,BMS,BMS_VOLTAGE,30.216007200240007
1.63,BMS,BMS_VOLTAGE,30.217340578019268
1.64,BMS,BMS_VOLTAGE,30.21867395579853
1.65,BMS,BMS_VOLTAGE,30.220007333577787
1.66,BMS,BMS_VOLTAGE,30.221340711357044
1.67,BMS,BMS_VOLTAGE,30.222674089136305
1.68,BMS,BMS_VOLTAGE,30.224007466915563
1.69,BMS,BMS_VOLTAGE,30.225340844694824
1.7,BMS,BMS_VOLTAGE,30.22667422247408
1.71,BMS,BMS_VOLTAGE,30.228007600253346
1.72,BMS,BMS_VOLTAGE,30.2293409780326
1.73,BMS,BMS_VOLTAGE,30.23067435581186
1.74,BMS,BMS_VOLTAGE,30.23200773359112
1.75,BMS,BMS_VOLTAGE,30.23334111137038
1.76,BMS,BMS_VOLTAGE,30.23467448914964
1.77,BMS,BMS_VOLTAGE,30.236007866928897
1.78,BMS,BMS_VOLTAGE,30.23734124470816
1.79,BMS,BMS_VOLTAGE,30.238674622487416
1.8,BMS,BMS_VOLTAGE,30.24000800026668
1.81,BMS,BMS_VOLTAGE,30.24134137804593
1.82,BMS,BMS_VOLTAGE,30.242674755825195
1.83,BMS,BMS_VOLTAGE,30.244008133604453
1.84,BMS,BMS_VOLTAGE,30.245341511383717
1.85,BMS,BMS_VOLTAGE,30.24667488916297
1.86,BMS,BMS_VOLTAGE,30.248008266942232
1.87,BMS,BMS_VOLTAGE,30.24934164472149
1.88,BMS,BMS_VOLTAGE,30.25067502250075
1.89,BMS,BMS_VOLTAGE,30.25200840028001
1.9,BMS,BMS_VOLTAGE,30.25334177805927
1.91,BMS,BMS_VOLTAGE,30.254675155838527
1.92,BMS,BMS_VOLTAGE,30.256008533617788
1.93,BMS,BMS_VOLTAGE,30.257341911397045
1.94,BMS,BMS_VOLTAGE,30.258675289176303
1.95,BMS,BMS_VOLTAGE,30.260008666955564
1.96,BMS,BMS_VOLTAGE,30.261342044734825
1.97,BMS,BMS_VOLTAGE,30.26267542251408
1.98,BMS,BMS_VOLTAGE,30.264008800293343
1.99,BMS,BMS_VOLTAGE,30.265342178072604
2.0,BMS,BMS_VOLTAGE,30.26667555585186
2.01,BMS,BMS_VOLTAGE,30.268008933631123
2.02,BMS,BMS_VOLTAGE,30.26934231141038
2.03,BMS,BMS_VOLTAGE,30.27067568918964
2.04,BMS,BMS_VOLTAGE,30.2720090669689
2.05,BMS,BMS_VOLTAGE,30.27334244474816
2.06,BMS,BMS_VOLTAGE,30.274675822527417
2.07,BMS,BMS_VOLTAGE,30.27600920030668
2.08,BMS,BMS_VOLTAGE,30.277342578085936
2.09,BMS,BMS_VOLTAGE,30.2786759558652
2.1,BMS,BMS_VOLTAGE,30.28000933364445
2.11,BMS,BMS_VOLTAGE,30.281342711423715
2.12,BMS,BMS_VOLTAGE,30.28267608920297
2.13,BMS,BMS_VOLTAGE,30.284009466982237
2.14,BMS,BMS_VOLTAGE,30.28534284476149
2.15,BMS,BMS_VOLTAGE,30.286676222540752
2.16,BMS,BMS_VOLTAGE,30.28800960032001
2.17,BMS,BMS_VOLTAGE,30.28934297809927
2.18,BMS,BMS_VOLTAGE,30.290676355878528
2.19,BMS,BMS_VOLTAGE,30.29200973365779
2.2,BMS,BMS_VOLTAGE,30.293343111437046
2.21,BMS,BMS_VOLTAGE,30.294676489216307
2.22,BMS,BMS_VOLTAGE,30.296009866995565
2.23,BMS,BMS_VOLTAGE,30.297343244774822
2.24,BMS,BMS_VOLTAGE,30.298676622554087
2.25,BMS,BMS_VOLTAGE,30.300010000333344
2.26,BMS,BMS_VOLTAGE,30.301343378112605
2.27,BMS,BMS_VOLTAGE,30.302676755891863
2.28,BMS,BMS_VOLTAGE,30.304010133671124
2.29,BMS,BMS_VOLTAGE,30.30534351145038
2.3000000000000003,BMS,BMS_VOLTAGE,30.30667688922964
2.31,BMS,BMS_VOLTAGE,30.3080102670089
2.32,BMS,BMS_VOLTAGE,30.30934364478816
2.33,BMS,BMS_VOLTAGE,30.31067702256742
2.34,BMS,BMS_VOLTAGE,30.31201040034668
2.35,BMS,BMS_VOLTAGE,30.313343778125937
2.36,BMS,BMS_VOLTAGE,30.3146771559052
2.37,BMS,BMS_VOLTAGE,30.31601053368445
2.38,BMS,BMS_VOLTAGE,30.31734391146372
2.39,BMS,BMS_VOLTAGE,30.318677289242974
2.4,BMS,BMS_VOLTAGE,30.320010667022235
2.41,BMS,BMS_VOLTAGE,30.32134404480149
2.42,BMS,BMS_VOLTAGE,30.322677422580757
2.43,BMS,BMS_VOLTAGE,30.32401080036001
2.44,BMS,BMS_VOLTAGE,30.32534417813927
2.45,BMS,BMS_VOLTAGE,30.32667755591853
2.46,BMS,BMS_VOLTAGE,30.32801093369779
2.47,BMS,BMS_VOLTAGE,30.329344311477048
2.48,BMS,BMS_VOLTAGE,30.33067768925631
2.49,BMS,BMS_VOLTAGE,30.33201106703557
2.5,BMS,BMS_VOLTAGE,30.333344444814827
2.51,BMS,BMS_VOLTAGE,30.334677822594088
2.52,BMS,BMS_VOLTAGE,30.336011200373346
2.53,BMS,BMS_VOLTAGE,30.337344578152607
2.54,BMS,BMS_VOLTAGE,30.338677955931864
2.5500000000000003,BMS,BMS_VOLTAGE,30.340011333711125
2.56,BMS,BMS_VOLTAGE,30.341344711490382
2.57,BMS,BMS_VOLTAGE,30.342678089269643
2.58,BMS,BMS_VOLTAGE,30.3440114670489
2.59,BMS,BMS_VOLTAGE,30.34534484482816
2.6,BMS,BMS_VOLTAGE,30.34667822260742
2.61,BMS,BMS_VOLTAGE,30.34801160038668
2.62,BMS,BMS_VOLTAGE,30.349344978165934
2.63,BMS,BMS_VOLTAGE,30.3506783559452
2.64,BMS,BMS_VOLTAGE,30.352011733724456
2.65,BMS,BMS_VOLTAGE,30.35334511150372
2.66,BMS,BMS_VOLTAGE,30.35467848928297
2.67,BMS,BMS_VOLTAGE,30.35601186706224
2.68,BMS,BMS_VOLTAGE,30.357345244841493
2.69,BMS,BMS_VOLTAGE,30.358678622620754
2.7,BMS,BMS_VOLTAGE,30.36001200040001
2.71,BMS,BMS_VOLTAGE,30.361345378179276
2.72,BMS,BMS_VOLTAGE,30.36267875595853
2.73,BMS,BMS_VOLTAGE,30.36401213373779
2.74,BMS,BMS_VOLTAGE,30.36534551151705
2.75,BMS,BMS_VOLTAGE,30.36667888929631
2.76,BMS,BMS_VOLTAGE,30.36801226707557
2.77,BMS,BMS_VOLTAGE,30.36934564485483
2.78,BMS,BMS_VOLTAGE,30.37067902263409
2.79,BMS,BMS_VOLTAGE,30.372012400413347
2.8000000000000003,BMS,BMS_VOLTAGE,30.373345778192608
2.81,BMS,BMS_VOLTAGE,30.374679155971865
2.82,BMS,BMS_VOLTAGE,30.37601253375113
2.83,BMS,BMS_VOLTAGE,30.377345911530384
2.84,BMS,BMS_VOLTAGE,30.378679289309645
2.85,BMS,BMS_VOLTAGE,30.380012667088906
2.86,BMS,BMS_VOLTAGE,30.381346044868163
2.87,BMS,BMS_VOLTAGE,30.38267942264742
2.88,BMS,BMS_VOLTAGE,30.38401280042668
2.89,BMS,BMS_VOLTAGE,30.38534617820594
2.9,BMS,BMS_VOLTAGE,30.3866795559852
2.91,BMS,BMS_VOLTAGE,30.388012933764458
2.92,BMS,BMS_VOLTAGE,30.38934631154372
2.93,BMS,BMS_VOLTAGE,30.390679689322976
2.94,BMS,BMS_VOLTAGE,30.39201306710224
2.95,BMS,BMS_VOLTAGE,30.39334644488149
2.96,BMS,BMS_VOLTAGE,30.39467982266076
2.97,BMS,BMS_VOLTAGE,30.396013200440013
2.98,BMS,BMS_VOLTAGE,30.397346578219278
2.99,BMS,BMS_VOLTAGE,30.39867995599853
3.0,BMS,BMS_VOLTAGE,30.400013333777792
3.01,BMS,BMS_VOLTAGE,30.401346711557053
3.02,BMS,BMS_VOLTAGE,30.40268008933631
3.03,BMS,BMS_VOLTAGE,30.40401346711557
3.04,BMS,BMS_VOLTAGE,30.40534684489483
3.0500000000000003,BMS,BMS_VOLTAGE,30.40668022267409
3.06,BMS,BMS_VOLTAGE,30.408013600453348
3.0700000000000003,BMS,BMS_VOLTAGE,30.40934697823261
3.08,BMS,BMS_VOLTAGE,30.410680356011863
3.09,BMS,BMS_VOLTAGE,30.412013733791127
3.1,BMS,BMS_VOLTAGE,30.413347111570385
3.11,BMS,BMS_VOLTAGE,30.41468048934965
3.12,BMS,BMS_VOLTAGE,30.416013867128903
3.13,BMS,BMS_VOLTAGE,30.417347244908164
3.14,BMS,BMS_VOLTAGE,30.418680622687425
3.15,BMS,BMS_VOLTAGE,30.420014000466683
3.16,BMS,BMS_VOLTAGE,30.42134737824594
3.17,BMS,BMS_VOLTAGE,30.4226807560252
3.18,BMS,BMS_VOLTAGE,30.42401413380446
3.19,BMS,BMS_VOLTAGE,30.42534751158372
3.2,BMS,BMS_VOLTAGE,30.426680889362977
3.21,BMS,BMS_VOLTAGE,30.42801426714224
3.22,BMS,BMS_VOLTAGE,30.429347644921496
3.23,BMS,BMS_VOLTAGE,30.43068102270076
3.24,BMS,BMS_VOLTAGE,30.432014400480018
3.25,BMS,BMS_VOLTAGE,30.433347778259275
3.26,BMS,BMS_VOLTAGE,30.434681156038536
3.27,BMS,BMS_VOLTAGE,30.436014533817797
3.28,BMS,BMS_VOLTAGE,30.43734791159705
3.29,BMS,BMS_VOLTAGE,30.438681289376312
3.3000000000000003,BMS,BMS_VOLTAGE,30.440014667155573
3.31,BMS,BMS_VOLTAGE,30.44134804493483
3.3200000000000003,BMS,BMS_VOLTAGE,30.44268142271409
3.33,BMS,BMS_VOLTAGE,30.44401480049335
3.34,BMS,BMS_VOLTAGE,30.44534817827261
3.35,BMS,BMS_VOLTAGE,30.446681556051868
3.36,BMS,BMS_VOLTAGE,30.44801493383113
3.37,BMS,BMS_VOLTAGE,30.449348311610382
3.38,BMS,BMS_VOLTAGE,30.450681689389647
3.39,BMS,BMS_VOLTAGE,30.452015067168904
3.4,BMS,BMS_VOLTAGE,30.45334844494817
3.41,BMS,BMS_VOLTAGE,30.454681822727423
3.42,BMS,BMS_VOLTAGE,30.456015200506684
3.43,BMS,BMS_VOLTAGE,30.45734857828594
3.44,BMS,BMS_VOLTAGE,30.4586819560652
3.45,BMS,BMS_VOLTAGE,30.46001533384446
3.46,BMS,BMS_VOLTAGE,30.46134871162372
3.47,BMS,BMS_VOLTAGE,30.46268208940298
3.48,BMS,BMS_VOLTAGE,30.46401546718224
3.49,BMS,BMS_VOLTAGE,30.4653488449615
3.5,BMS,BMS_VOLTAGE,30.46668222274076
3.51,BMS,BMS_VOLTAGE,30.46801560052002
3.52,BMS,BMS_VOLTAGE,30.46934897829928
3.53,BMS,BMS_VOLTAGE,30.470682356078537
3.54,BMS,BMS_VOLTAGE,30.472015733857795
3.5500000000000003,BMS,BMS_VOLTAGE,30.473349111637056
3.56,BMS,BMS_VOLTAGE,30.474682489416317
3.5700000000000003,BMS,BMS_VOLTAGE,30.47601586719557
3.58,BMS,BMS_VOLTAGE,30.477349244974832
3.59,BMS,BMS_VOLTAGE,30.478682622754093
3.6,BMS,BMS_VOLTAGE,30.48001600053335
3.61,BMS,BMS_VOLTAGE,30.48134937831261
3.62,BMS,BMS_VOLTAGE,30.48268275609187
3.63,BMS,BMS_VOLTAGE,30.48401613387113
3.64,BMS,BMS_VOLTAGE,30.485349511650387
3.65,BMS,BMS_VOLTAGE,30.486682889429648
3.66,BMS,BMS_VOLTAGE,30.488016267208906
3.67,BMS,BMS_VOLTAGE,30.489349644988167
3.68,BMS,BMS_VOLTAGE,30.490683022767424
3.69,BMS,BMS_VOLTAGE,30.492016400546685
3.7,BMS,BMS_VOLTAGE,30.493349778325943
3.71,BMS,BMS_VOLTAGE,30.494683156105204
3.72,BMS,BMS_VOLTAGE,30.496016533884465
3.73,BMS,BMS_VOLTAGE,30.49734991166372
3.74,BMS,BMS_VOLTAGE,30.498683289442983
3.75,BMS,BMS_VOLTAGE,30.50001666722224
3.76,BMS,BMS_VOLTAGE,30.5013500450015
3.77,BMS,BMS_VOLTAGE,30.50268342278076
3.78,BMS,BMS_VOLTAGE,30.50401680056002
3.79,BMS,BMS_VOLTAGE,30.50535017833928
3.8,BMS,BMS_VOLTAGE,30.50668355611854
3.81,BMS,BMS_VOLTAGE,30.5080169338978
3.82,BMS,BMS_VOLTAGE,30.509350311677057
3.83,BMS,BMS_VOLTAGE,30.510683689456314
3.84,BMS,BMS_VOLTAGE,30.512017067235572
3.85,BMS,BMS_VOLTAGE,30.513350445014837
3.86,BMS,BMS_VOLTAGE,30.51468382279409
3.87,BMS,BMS_VOLTAGE,30.51601720057335
3.88,BMS,BMS_VOLTAGE,30.51735057835261
3.89,BMS,BMS_VOLTAGE,30.51868395613187
3.9,BMS,BMS_VOLTAGE,30.52001733391113
3.91,BMS,BMS_VOLTAGE,30.52135071169039
3.92,BMS,BMS_VOLTAGE,30.52268408946965
3.93,BMS,BMS_VOLTAGE,30.524017467248907
3.94,BMS,BMS_VOLTAGE,30.525350845028168
3.95,BMS,BMS_VOLTAGE,30.526684222807425
3.96,BMS,BMS_VOLTAGE,30.528017600586686
3.97,BMS,BMS_VOLTAGE,30.529350978365947
3.98,BMS,BMS_VOLTAGE,30.530684356145205
3.99,BMS,BMS_VOLTAGE,30.532017733924462
4.0,BMS,BMS_VOLTAGE,30.533351111703723
4.01,BMS,BMS_VOLTAGE,30.534684489482984
4.0200000000000005,BMS,BMS_VOLTAGE,30.53601786726224
4.03,BMS,BMS_VOLTAGE,30.537351245041503
4.04,BMS,BMS_VOLTAGE,30.53868462282076
4.05,BMS,BMS_VOLTAGE,30.54001800060002
4.0600000000000005,BMS,BMS_VOLTAGE,30.54135137837928
4.07,BMS,BMS_VOLTAGE,30.54268475615854
4.08,BMS,BMS_VOLTAGE,30.5440181339378
4.09,BMS,BMS_VOLTAGE,30.545351511717055
4.1,BMS,BMS_VOLTAGE,30.54668488949632
4.11,BMS,BMS_VOLTAGE,30.548018267275577
4.12,BMS,BMS_VOLTAGE,30.549351645054838
4.13,BMS,BMS_VOLTAGE,30.55068502283409
4.14,BMS,BMS_VOLTAGE,30.552018400613356
4.15,BMS,BMS_VOLTAGE,30.553351778392614
4.16,BMS,BMS_VOLTAGE,30.55468515617187
4.17,BMS,BMS_VOLTAGE,30.55601853395113
4.18,BMS,BMS_VOLTAGE,30.55735191173039
4.19,BMS,BMS_VOLTAGE,30.55868528950965
4.2,BMS,BMS_VOLTAGE,30.560018667288908
4.21,BMS,BMS_VOLTAGE,30.56135204506817
4.22,BMS,BMS_VOLTAGE,30.56268542284743
4.23,BMS,BMS_VOLTAGE,30.564018800626688
4.24,BMS,BMS_VOLTAGE,30.56535217840595
4.25,BMS,BMS_VOLTAGE,30.56668555618521
4.26,BMS,BMS_VOLTAGE,30.568018933964467
4.2700000000000005,BMS,BMS_VOLTAGE,30.569352311743724
4.28,BMS,BMS_VOLTAGE,30.570685689522985
4.29,BMS,BMS_VOLTAGE,30.572019067302243
4.3,BMS,BMS_VOLTAGE,30.573352445081504
4.3100000000000005,BMS,BMS_VOLTAGE,30.57468582286076
4.32,BMS,BMS_VOLTAGE,30.576019200640022
4.33,BMS,BMS_VOLTAGE,30.57735257841928
4.34,BMS,BMS_VOLTAGE,30.57868595619854
4.3500000000000005,BMS,BMS_VOLTAGE,30.5800193339778
4.36,BMS,BMS_VOLTAGE,30.58135271175706
4.37,BMS,BMS_VOLTAGE,30.58268608953632
4.38,BMS,BMS_VOLTAGE,30.584019467315574
4.39,BMS,BMS_VOLTAGE,30.585352845094835
4.4,BMS,BMS_VOLTAGE,30.586686222874096
4.41,BMS,BMS_VOLTAGE,30.588019600653357
4.42,BMS,BMS_VOLTAGE,30.58935297843261
4.43,BMS,BMS_VOLTAGE,30.590686356211872
4.44,BMS,BMS_VOLTAGE,30.592019733991133
4.45,BMS,BMS_VOLTAGE,30.59335311177039
4.46,BMS,BMS_VOLTAGE,30.59468648954965
4.47,BMS,BMS_VOLTAGE,30.596019867328916
4.48,BMS,BMS_VOLTAGE,30.59735324510817
4.49,BMS,BMS_VOLTAGE,30.59868662288743
4.5,BMS,BMS_VOLTAGE,30.60002000066669
4.51,BMS,BMS_VOLTAGE,30.60135337844595
4.5200000000000005,BMS,BMS_VOLTAGE,30.602686756225207
4.53,BMS,BMS_VOLTAGE,30.604020134004468
4.54,BMS,BMS_VOLTAGE,30.60535351178373
4.55,BMS,BMS_VOLTAGE,30.606686889562987
4.5600000000000005,BMS,BMS_VOLTAGE,30.608020267342244
4.57,BMS,BMS_VOLTAGE,30.609353645121505
4.58,BMS,BMS_VOLTAGE,30.610687022900763
4.59,BMS,BMS_VOLTAGE,30.612020400680024
4.6000000000000005,BMS,BMS_VOLTAGE,30.61335377845928
4.61,BMS,BMS_VOLTAGE,30.614687156238546
4.62,BMS,BMS_VOLTAGE,30.6160205340178
4.63,BMS,BMS_VOLTAGE,30.61735391179706
4.64,BMS,BMS_VOLTAGE,30.61868728957632
4.65,BMS,BMS_VOLTAGE,30.62002066735558
4.66,BMS,BMS_VOLTAGE,30.62135404513484
4.67,BMS,BMS_VOLTAGE,30.622687422914098
4.68,BMS,BMS_VOLTAGE,30.624020800693355
4.69,BMS,BMS_VOLTAGE,30.625354178472616
4.7,BMS,BMS_VOLTAGE,30.626687556251877
4.71,BMS,BMS_VOLTAGE,30.62802093403113
4.72,BMS,BMS_VOLTAGE,30.629354311810395
4.73,BMS,BMS_VOLTAGE,30.630687689589653
4.74,BMS,BMS_VOLTAGE,30.632021067368917
4.75,BMS,BMS_VOLTAGE,30.63335444514817
4.76,BMS,BMS_VOLTAGE,30.634687822927432
4.7700000000000005,BMS,BMS_VOLTAGE,30.63602120070669
4.78,BMS,BMS_VOLTAGE,30.63735457848595
4.79,BMS,BMS_VOLTAGE,30.63868795626521
4.8,BMS,BMS_VOLTAGE,30.64002133404447
4.8100000000000005,BMS,BMS_VOLTAGE,30.641354711823727
4.82,BMS,BMS_VOLTAGE,30.642688089602988
4.83,BMS,BMS_VOLTAGE,30.644021467382245
4.84,BMS,BMS_VOLTAGE,30.645354845161503
4.8500000000000005,BMS,BMS_VOLTAGE,30.646688222940764
4.86,BMS,BMS_VOLTAGE,30.648021600720025
4.87,BMS,BMS_VOLTAGE,30.64935497849928
4.88,BMS,BMS_VOLTAGE,30.650688356278543
4.89,BMS,BMS_VOLTAGE,30.6520217340578
4.9,BMS,BMS_VOLTAGE,30.65335511183706
4.91,BMS,BMS_VOLTAGE,30.65468848961632
4.92,BMS,BMS_VOLTAGE,30.65602186739558
4.93,BMS,BMS_VOLTAGE,30.65735524517484
